,Date,Low,High,Close,Open
3108,2016-01-06,38.9436,40.5988,40.1412,38.9923
3107,2014-05-02,34.6307,35.2597,35.0436,34.8323
3106,2015-08-31,37.5194,38.6269,37.8691,37.5291
3105,2014-01-02,24.0667,24.7966,24.3548,24.0763
3104,2008-03-13,7.875,8.7489,8.4128,8.5952
3103,2006-03-16,33.4206,33.9488,33.7759,33.8048
3102,2009-04-23,4.2256,4.6482,4.6097,4.4657
3101,2013-06-24,14.972,15.5002,15.4906,15.4234
3100,2018-02-16,51.2754,51.947,51.3251,51.544
3099,2016-09-23,34.3339,35.0312,34.9133,34.6678
3098,2016-05-19,31.0298,31.911,31.4802,31.6075
3097,2006-03-03,30.0786,31.375,30.6067,31.3558
3096,2010-08-06,8.9506,9.3251,9.1138,9.1523
3095,2017-11-22,47.9351,48.6303,48.3224,48.243
3094,2011-11-10,4.5617,4.9267,4.6578,4.8978
3093,2008-07-11,2.0456,2.2472,2.0936,2.2184
3092,2008-01-25,11.5147,12.5615,11.8029,12.1582
3091,2018-01-02,51.54,52.7316,52.6224,51.967
3090,2017-03-03,45.1617,46.6319,46.1978,45.2407
3089,2014-07-25,39.6966,40.9883,40.0279,40.5753
3088,2006-02-09,28.3787,29.2718,29.147,28.7629
3087,2011-11-02,5.0227,5.4357,5.0707,5.3972
3086,2015-07-07,38.051,39.4854,39.4224,38.7003
3085,2016-04-28,35.0405,36.2121,35.1186,36.1633
3084,2012-01-31,7.7789,8.1631,8.1055,8.1247
3083,2015-05-11,47.2972,48.751,48.1161,47.491
3082,2007-11-28,18.7271,20.5325,20.1388,19.1784
3081,2012-03-19,6.7706,7.001,6.905,6.8282
3080,2006-08-11,35.3413,38.6066,35.7159,38.6066
3079,2009-06-17,2.4489,2.689,2.593,2.545
3078,2007-10-22,24.9694,26.0258,25.4496,25.1807
3077,2009-05-04,3.9855,4.4081,4.3985,3.9855
3076,2011-12-09,5.1571,5.4549,5.3972,5.1571
3075,2016-02-12,35.5579,37.081,36.9248,36.0461
3074,2011-07-05,8.0863,8.6145,8.1151,8.528
3073,2007-09-13,28.3019,29.1662,28.7148,28.7052
3072,2006-04-24,37.4925,40.6233,40.2392,37.6942
3071,2013-05-31,16.8544,17.1905,16.8736,16.96
3070,2015-02-26,47.4122,48.7276,47.7314,48.7276
3069,2013-05-02,15.942,16.307,16.2685,16.0573
3068,2018-04-17,45.3946,46.7976,45.5239,46.519
3067,2007-07-16,32.5947,33.7471,33.5743,32.5947
3066,2007-09-04,29.6368,31.4039,31.2694,29.6368
3065,2011-07-11,7.7309,7.875,7.7405,7.8654
3064,2016-02-23,39.2192,39.844,39.4242,39.5999
3063,2014-12-23,48.1067,49.3615,48.4639,49.1781
3062,2010-03-05,7.0202,7.1835,7.1355,7.1355
3061,2009-06-02,2.8907,3.0732,2.9579,2.9195
3060,2015-06-02,41.7145,42.7467,42.4269,41.9665
3059,2007-06-25,27.9658,28.7629,28.081,28.5996
3058,2013-05-07,16.2781,16.4702,16.307,16.4702
3057,2007-09-14,28.1578,29.1182,28.8877,28.2731
3056,2013-07-29,18.1797,18.4966,18.4678,18.3141
3055,2012-11-30,12.2446,12.5135,12.3791,12.4655
3054,2005-12-14,31.932,32.3546,32.2106,32.0761
3053,2007-01-04,51.5234,56.8054,56.5077,54.0684
3052,2009-03-05,1.8055,2.1896,1.8919,2.1704
3051,2014-09-03,37.2328,38.4171,37.6853,38.2534
3050,2016-12-28,46.876,48.0772,46.9351,47.9788
3049,2010-09-14,8.1727,8.6529,8.432,8.3071
3048,2007-08-16,23.2984,25.9202,25.8434,24.9598
3047,2006-09-18,42.9954,44.6569,43.1587,44.3976
3046,2012-10-23,11.1498,11.6876,11.6108,11.3995
3045,2016-09-19,34.7169,35.4633,34.8053,35.0213
3044,2016-08-31,34.9919,36.3177,35.6499,36.3079
3043,2007-08-14,27.5624,30.3955,27.5816,28.5708
3042,2009-01-20,7.2603,8.1343,7.3276,8.019
3041,2007-05-21,31.4711,32.6235,31.7016,32.1625
3040,2016-03-17,40.8301,41.3085,41.1035,41.3085
3039,2007-10-25,25.9682,28.5228,26.3043,28.5228
3038,2014-02-10,33.9776,34.7171,34.1697,34.6691
3037,2009-07-16,1.9399,2.0744,1.9976,2.0552
3036,2010-03-15,7.414,7.6157,7.5869,7.5677
3035,2015-11-12,42.6628,43.3443,42.7407,43.1204
3034,2007-05-08,32.758,34.0929,33.0365,33.7279
3033,2012-09-21,10.1318,10.4199,10.2471,10.4007
3032,2006-03-09,31.3078,32.0857,31.5479,32.0761
3031,2014-04-17,33.4398,34.4434,33.9968,34.0929
3030,2018-05-25,43.6863,45.701,44.7934,43.7062
3029,2007-06-11,28.2347,29.5119,28.4843,29.3871
3028,2007-11-06,21.781,24.0091,22.1652,23.4424
3027,2017-02-27,45.0729,45.7439,45.7044,45.5663
3026,2017-02-15,46.3063,47.4114,46.9082,46.9576
3025,2011-01-05,10.3047,10.9001,10.66,10.3143
3024,2012-10-15,10.8425,11.1978,10.9673,11.0154
3023,2014-08-05,35.3774,37.021,35.7982,36.4818
3022,2013-04-09,15.0489,15.4618,15.0777,15.433
3021,2016-01-20,35.244,38.7927,38.0285,37.5125
3020,2015-09-15,40.6962,41.6289,41.4248,41.1528
3019,2007-11-05,23.913,25.2287,24.1531,24.8542
3018,2007-07-26,31.0101,33.4302,33.1997,32.6523
3017,2018-03-07,52.7779,53.9023,53.8426,52.8575
3016,2010-04-20,6.6265,6.857,6.857,6.7129
3015,2006-05-04,45.8573,47.2498,46.1454,46.4815
3014,2011-04-18,7.7117,8.0286,7.9998,7.7213
3013,2013-03-11,14.1269,14.5495,14.5303,14.2614
3012,2005-11-22,30.3475,31.4423,31.2118,30.722
3011,2014-07-21,40.5753,41.2476,40.7962,41.2092
3010,2015-02-04,46.5527,48.0585,47.74,46.9292
3009,2017-06-08,49.8486,51.2924,50.8573,50.2936
3008,2007-11-12,20.4077,21.5409,21.1568,20.7726
3007,2011-02-15,9.5748,9.7381,9.6805,9.6708
3006,2011-06-27,8.3552,8.893,8.7873,8.384
3005,2012-12-26,12.6384,12.9553,12.7056,12.7248
3004,2010-05-19,6.5881,7.1355,7.1067,6.6745
3003,2010-12-14,10.0934,10.4295,10.1126,10.1414
3002,2013-02-22,12.6864,13.0609,13.0321,13.0321
3001,2009-09-17,4.4465,5.1379,4.9267,4.5137
3000,2007-01-17,56.0756,59.4368,56.3253,58.5437
2999,2009-04-27,3.6494,4.1392,3.8414,4.1104
2998,2016-05-03,33.1448,34.0456,33.8595,34.0358
2997,2014-04-14,31.4711,33.3918,32.0473,32.6523
2996,2014-07-01,41.3436,42.1599,42.1215,41.7181
2995,2014-10-27,37.8298,38.8985,38.4267,38.1282
2994,2014-01-08,25.3055,26.5828,26.5348,25.3248
2993,2011-01-03,9.6805,10.2855,10.2279,9.7093
2992,2010-08-18,9.0466,9.3251,9.2291,9.1138
2991,2007-05-10,31.788,33.8048,31.9609,32.4602
2990,2011-03-04,7.6925,7.9998,7.9518,7.9902
2989,2018-06-12,42.9781,44.185,43.2973,44.1151
2988,2009-10-07,4.0431,4.216,4.0815,4.168
2987,2009-09-18,4.5713,4.9459,4.7826,4.9171
2986,2016-11-18,44.9167,45.7733,45.5469,45.4386
2985,2016-05-25,31.4312,32.2145,31.4998,31.7152
2984,2006-04-21,34.7555,36.7531,36.2345,36.7531
2983,2013-09-25,18.0548,18.6214,18.4198,18.3717
2982,2011-02-04,8.8449,9.1234,8.8737,9.1234
2981,2018-09-25,40.27,42.19,40.81,42.0
2980,2007-09-26,25.3248,26.1603,25.8337,25.5937
2979,2010-08-11,8.6625,9.1138,8.7681,8.989
2978,2016-05-31,30.6773,31.3039,31.2452,31.0885
2977,2012-08-28,10.3143,10.7465,10.3815,10.5544
2976,2005-10-12,20.7822,21.176,20.8975,21.0319
2975,2007-10-17,26.7845,28.2251,27.668,27.4568
2974,2017-01-25,46.876,47.4668,47.1714,47.1616
2973,2016-06-10,31.96,32.7817,32.4495,32.1166
2972,2018-02-06,48.5489,51.2455,50.9271,49.0763
2971,2016-02-22,39.1215,39.9612,39.8733,39.1899
2970,2013-09-26,18.3429,18.7079,18.6983,18.4101
2969,2008-07-08,2.4777,2.6986,2.593,2.545
2968,2014-10-09,30.7529,32.4475,30.7914,32.255
2967,2011-03-31,8.2495,8.5568,8.3648,8.5568
2966,2005-09-30,19.3801,20.2156,20.1772,19.4569
2965,2016-08-30,34.7169,36.686,36.3864,34.8151
2964,2006-02-17,31.0485,32.0665,31.836,31.4999
2963,2006-10-05,44.0134,46.3087,46.203,45.3867
2962,2013-05-06,16.2397,16.4318,16.3262,16.3742
2961,2011-10-17,5.4837,5.8966,5.6181,5.7814
2960,2009-10-14,4.264,4.3696,4.3024,4.3696
2959,2008-01-10,10.516,12.4655,12.0525,10.7945
2958,2017-03-06,43.7902,46.0596,44.7079,45.7932
2957,2017-04-11,41.8484,43.3659,43.3462,42.2115
2956,2017-11-09,44.9472,45.9282,45.3535,45.4328
2955,2009-05-06,4.5713,5.1379,4.8018,5.0323
2954,2011-01-10,10.8041,11.1018,11.0154,10.8425
2953,2017-04-17,42.7838,43.6619,43.6422,42.8923
2952,2015-03-06,46.3289,47.3348,46.4208,46.7448
2951,2009-11-19,2.9579,3.102,2.9963,3.102
2950,2010-08-19,8.8257,9.4404,8.8257,9.2099
2949,2006-03-28,35.9464,37.6462,36.0808,37.627
2948,2005-10-25,20.8399,21.6466,21.128,21.3681
2947,2009-09-25,4.725,4.9651,4.7634,4.8978
2946,2016-07-12,32.0677,34.1631,33.9379,32.097
2945,2014-03-04,35.1205,35.9752,35.8599,35.1205
2944,2017-02-14,45.8327,46.6517,45.9511,46.6319
2943,2006-09-21,43.6965,45.4251,44.1575,45.3291
2942,2014-05-14,37.0316,37.6846,37.3005,37.531
2941,2011-06-02,8.5856,8.9122,8.7489,8.6817
2940,2013-05-09,16.6527,17.1521,16.6911,16.8352
2939,2013-08-20,14.9817,15.5675,15.1737,15.0201
2938,2015-02-23,49.2789,50.4879,49.6271,50.0527
2937,2013-08-05,18.1508,18.487,18.4101,18.1508
2936,2017-08-24,42.2817,43.7483,42.5294,43.7284
2935,2008-09-17,6.9818,8.2687,7.4332,8.2687
2934,2008-06-02,3.4861,3.9087,3.611,3.8703
2933,2007-10-29,25.2575,26.6405,25.997,26.5924
2932,2007-11-07,21.128,22.3284,21.7042,21.7138
2931,2011-05-13,8.9698,9.2579,9.037,9.2579
2930,2016-01-25,37.7948,39.0994,37.8532,38.9631
2929,2013-11-04,21.6754,22.9527,21.8098,21.7042
2928,2012-12-11,12.2446,12.7344,12.3695,12.3503
2927,2005-11-17,31.9128,33.1805,32.9596,32.0761
2926,2013-11-05,21.4449,21.9731,21.781,21.8482
2925,2015-01-23,52.8942,54.0332,53.7533,53.4734
2924,2016-04-29,33.2928,34.9819,33.8689,34.9624
2923,2008-11-13,4.8018,6.2712,6.2712,5.0227
2922,2006-07-20,47.73,49.6795,48.2102,49.1706
2921,2013-01-10,14.2518,14.6743,14.5399,14.5975
2920,2018-09-27,41.15,42.2,41.5,41.23
2919,2013-03-12,14.3574,14.9817,14.8856,14.5399
2918,2011-09-16,5.5317,5.7142,5.6757,5.6757
2917,2006-06-22,46.0974,47.5956,47.5667,46.2414
2916,2009-12-17,4.3985,4.5809,4.4369,4.4657
2915,2011-08-23,4.9555,5.1475,5.1187,5.0707
2914,2011-09-28,5.8198,5.9927,5.8774,5.8678
2913,2016-11-01,38.8564,40.1184,39.0872,39.7845
2912,2006-03-31,36.1096,38.4337,38.4145,36.2057
2911,2013-06-07,15.99,16.4222,16.3454,16.2205
2910,2016-09-01,35.2374,36.0525,35.5909,35.8758
2909,2006-10-24,47.3555,48.8344,48.5847,48.0661
2908,2016-07-05,27.6027,28.5525,28.3273,28.4839
2907,2009-05-05,4.4657,4.8498,4.7538,4.5137
2906,2013-01-31,13.6564,13.9733,13.714,13.714
2905,2013-04-10,15.0777,15.3466,15.1545,15.1161
2904,2015-11-10,42.8576,43.9674,43.3151,43.4806
2903,2013-11-18,23.0871,23.8266,23.4328,23.26
2902,2012-01-24,5.8678,6.2712,6.1559,5.9639
2901,2011-03-18,8.384,8.8065,8.6048,8.4224
2900,2006-05-30,42.1119,44.2919,42.8418,44.1767
2899,2009-03-17,2.5546,2.9099,2.9099,2.7562
2898,2015-06-09,37.2659,39.466,39.0832,37.6051
2897,2017-11-24,48.0146,48.4217,48.2231,48.3224
2896,2016-03-14,41.123,41.6893,41.5819,41.3085
2895,2008-04-21,7.3852,7.7885,7.5196,7.7885
2894,2014-08-21,37.979,39.3318,38.0416,39.2355
2893,2016-08-01,34.3687,35.0052,34.8583,34.7995
2892,2016-01-22,38.525,39.6446,39.0994,38.9436
2891,2011-03-01,7.6061,8.2207,7.6349,8.2207
2890,2005-11-15,31.5383,32.5371,32.5371,32.4122
2889,2018-06-01,43.2374,43.9755,43.8857,43.9356
2888,2016-04-22,36.134,37.5789,37.3056,36.7881
2887,2014-11-13,41.9774,42.9139,42.5857,42.0258
2886,2006-04-03,37.6846,38.4145,38.0304,38.4145
2885,2014-08-13,36.0485,37.0306,36.7032,36.2411
2884,2014-05-30,38.1072,38.5826,38.5682,38.2512
2883,2016-04-05,37.823,38.4479,38.0085,38.2038
2882,2011-07-21,6.3864,6.7321,6.6265,6.5977
2881,2017-09-01,44.2437,45.0562,44.8977,44.4419
2880,2008-06-04,3.8607,4.1776,4.0239,3.8991
2879,2012-04-24,8.7009,9.1426,8.941,8.7009
2878,2010-02-04,5.2532,5.5893,5.2724,5.5893
2877,2006-02-03,28.0426,28.8205,28.3787,28.8205
2876,2011-01-06,10.66,10.8809,10.7945,10.708
2875,2007-01-09,55.2785,57.8138,55.605,57.0839
2874,2008-12-01,4.773,5.6181,4.9171,5.5605
2873,2015-10-12,41.3374,42.6295,42.5906,41.3763
2872,2011-11-01,5.2628,5.5029,5.282,5.3492
2871,2006-08-09,37.9727,40.2392,39.1636,40.2392
2870,2012-12-05,11.4955,12.0237,11.63,11.9661
2869,2012-12-14,12.3118,12.6288,12.3214,12.4367
2868,2018-07-30,38.8289,40.1854,38.8688,39.7764
2867,2010-11-30,10.5736,10.8905,10.7176,10.7369
2866,2015-09-08,39.5304,40.3951,39.6373,40.1036
2865,2010-02-02,5.3972,5.7622,5.7238,5.426
2864,2014-12-11,47.9233,49.709,48.7727,48.0681
2863,2016-08-04,32.409,33.1652,32.9786,32.9688
2862,2018-09-24,41.85,43.3,41.98,43.27
2861,2010-03-18,7.2027,7.4236,7.2027,7.2507
2860,2017-08-22,44.9126,45.5121,44.9968,45.4328
2859,2017-03-29,41.3136,42.1917,41.4024,42.1227
2858,2018-01-17,57.399,58.1736,57.7565,57.9055
2857,2013-10-30,20.9551,22.0787,21.685,21.4929
2856,2017-01-13,46.8071,47.6834,46.9154,47.4176
2855,2012-01-10,5.3876,5.5797,5.4933,5.5797
2854,2007-05-16,31.2022,32.1529,31.6728,31.5671
2853,2016-02-08,33.9372,35.3041,34.7085,35.226
2852,2006-06-09,45.3099,47.1538,45.9245,45.3099
2851,2014-06-25,40.6233,42.2559,42.1695,41.1995
2850,2012-12-06,11.6204,12.1774,12.1102,11.6492
2849,2010-08-02,10.2183,10.9481,10.2183,10.564
2848,2012-06-22,12.3311,13.205,12.648,12.7344
2847,2015-01-26,52.8267,54.2456,53.5216,53.9463
2846,2006-06-16,43.3123,45.8093,43.4084,43.6869
2845,2012-07-11,13.301,13.8484,13.5603,13.3106
2844,2007-07-30,31.231,32.6523,31.3846,32.5563
2843,2012-05-15,10.468,10.8521,10.6888,10.7849
2842,2016-11-03,38.6942,39.6197,38.7729,39.1668
2841,2015-05-29,40.0475,41.2881,41.0652,40.3964
2840,2005-11-29,31.3366,32.1721,31.5959,31.9801
2839,2010-01-25,4.9459,5.282,5.0131,5.1283
2838,2013-02-14,12.6384,14.367,13.4355,14.3478
2837,2014-08-22,38.0802,38.7156,38.3689,38.1282
2836,2013-09-30,17.3249,18.4582,18.2085,17.613
2835,2006-01-23,27.9946,28.8589,28.2539,28.3211
2834,2009-08-18,2.7947,2.8619,2.8139,2.8331
2833,2013-03-13,14.8664,15.5579,15.2794,14.924
2832,2006-02-08,27.8601,29.5407,28.8013,27.9465
2831,2009-11-20,2.9195,3.054,2.9771,2.9771
2830,2013-06-20,15.8748,16.499,16.0669,16.0669
2829,2010-10-19,9.4596,9.8341,9.6901,9.546
2828,2018-08-17,37.72,38.21,37.79,37.99
2827,2006-10-06,45.3195,46.7793,45.8573,46.0014
2826,2012-08-03,10.2951,10.612,10.4583,10.3911
2825,2017-12-13,49.5042,50.3979,49.7425,50.2291
2824,2006-09-27,42.6497,45.598,43.2451,45.3771
2823,2006-09-07,37.2621,39.6342,39.3172,38.4241
2822,2018-01-09,51.6442,52.9998,51.7187,52.6025
2821,2012-02-06,8.6913,9.2387,8.7873,9.2291
2820,2017-07-12,51.8659,53.2256,53.2009,52.5284
2819,2013-06-14,16.1437,16.5663,16.2589,16.2877
2818,2017-07-05,49.6212,50.971,50.6891,49.8783
2817,2011-05-11,8.9506,9.6036,9.594,9.1715
2816,2014-01-09,27.0822,28.4267,28.2539,27.1206
2815,2013-12-02,22.0979,22.6838,22.1267,22.6165
2814,2008-08-05,5.6469,6.5785,6.4344,5.8198
2813,2015-05-28,40.4837,41.1912,40.6775,40.9489
2812,2007-10-03,27.0726,28.3211,27.8889,27.4664
2811,2008-03-17,6.9626,7.8462,7.1547,7.6829
2810,2012-03-09,6.6169,6.761,6.7513,6.6745
2809,2008-04-11,8.2591,9.0754,8.4608,8.7585
2808,2012-05-03,9.8053,10.3239,10.2855,9.9398
2807,2018-09-14,39.32,39.97,39.74,39.54
2806,2011-02-14,9.5172,9.7957,9.5748,9.7765
2805,2014-05-20,36.513,37.3389,36.7243,37.0124
2804,2014-08-18,38.1282,39.3799,39.1488,38.1282
2803,2012-05-10,10.2951,10.564,10.4968,10.4872
2802,2014-07-22,40.4793,41.1899,40.7002,41.0075
2801,2009-10-02,3.8222,4.1776,4.1392,3.9855
2800,2007-04-19,43.3604,45.1178,43.6197,45.089
2799,2009-11-17,3.1692,3.2844,3.2172,3.2268
2798,2015-08-10,40.2688,41.2208,40.4922,40.5602
2797,2013-04-01,15.8844,16.451,16.0092,16.3454
2796,2012-06-26,12.2734,12.6768,12.3695,12.3214
2795,2010-02-11,5.9735,6.2616,6.0695,6.0503
2794,2017-07-17,53.2503,53.6755,53.2701,53.6063
2793,2010-04-16,6.7321,7.1259,6.8666,7.1259
2792,2013-01-04,13.2146,14.2806,14.1461,13.253
2791,2006-05-24,41.0651,43.562,42.0831,43.5044
2790,2005-09-28,18.439,19.7162,19.6874,18.535
2789,2014-05-13,37.3101,38.1648,37.7518,37.4061
2788,2010-05-12,6.5977,7.0202,7.0106,6.6169
2787,2016-03-16,40.6059,41.4257,41.3085,40.8204
2786,2016-03-30,40.381,41.0741,40.4005,40.7618
2785,2009-08-13,2.8523,3.0347,3.0059,3.0155
2784,2016-02-09,34.0837,35.8801,35.3334,34.1032
2783,2016-12-20,47.7523,48.7369,48.4612,47.7523
2782,2010-11-12,10.1702,10.4487,10.2087,10.2471
2781,2018-06-29,37.7218,38.6494,37.8614,38.1507
2780,2015-01-28,48.5507,51.8315,48.8596,50.9542
2779,2010-07-28,9.9878,10.4295,10.199,10.007
2778,2017-02-23,45.2801,46.6911,45.4874,45.8031
2777,2012-07-23,11.0826,11.8797,11.6012,11.4091
2776,2014-11-11,41.8135,42.9235,41.9293,42.4698
2775,2015-12-30,41.3387,42.4875,41.6697,42.4875
2774,2015-06-16,38.1091,39.0785,38.2642,38.8942
2773,2006-09-14,42.8802,44.9258,44.6857,43.1203
2772,2017-07-31,49.4778,50.6595,49.8783,50.2837
2771,2009-07-10,1.9303,2.0648,1.9783,2.0456
2770,2007-05-09,32.7964,33.7952,32.9788,32.8924
2769,2017-06-27,47.9599,49.0031,47.9599,48.0588
2768,2017-10-17,51.398,52.3394,51.5962,52.2403
2767,2008-10-27,6.7706,8.4224,6.8666,7.9614
2766,2006-07-11,49.5547,51.8692,51.3314,51.8596
2765,2011-07-19,6.5209,6.7994,6.7321,6.7994
2764,2009-03-11,2.2472,2.5546,2.4873,2.5065
2763,2016-09-20,34.5008,35.2178,34.5205,35.1097
2762,2017-05-25,46.2986,47.5841,47.4852,46.4667
2761,2013-02-13,13.6852,14.3478,14.0789,13.7332
2760,2018-09-13,39.42,40.06,39.48,39.49
2759,2012-06-20,11.9565,12.5904,12.5135,12.1486
2758,2007-12-12,14.4727,17.4786,14.7031,17.4786
2757,2013-07-22,17.2865,17.5746,17.4306,17.5266
2756,2015-02-03,44.9312,46.4852,45.8481,45.6551
2755,2015-03-16,47.8281,48.7953,48.5728,48.1376
2754,2013-09-10,16.9408,17.4594,17.4018,16.9888
2753,2013-01-29,13.6371,14.4439,13.8484,14.3862
2752,2006-01-04,36.2057,38.9907,37.6462,36.2057
2751,2016-04-06,37.4325,38.1452,37.9792,38.1452
2750,2009-10-15,4.1776,4.5137,4.3408,4.1968
2749,2015-02-17,46.2902,47.8271,46.4353,47.1704
2748,2007-05-22,31.8456,33.411,33.3918,32.0377
2747,2007-03-13,45.1178,47.2306,45.5596,47.1154
2746,2018-05-11,41.9109,42.5492,42.4894,41.9707
2745,2016-04-15,39.7562,40.381,39.9417,40.3224
2744,2011-06-01,8.6529,8.9698,8.6817,8.7201
2743,2008-01-17,11.6492,12.7728,12.0141,12.139
2742,2008-06-27,2.2088,2.4201,2.3529,2.3529
2741,2012-03-08,6.5593,6.7802,6.6841,6.6073
2740,2009-05-19,2.9579,3.1212,2.9771,3.0347
2739,2008-08-29,7.3084,8.3359,8.1535,7.3948
2738,2010-04-15,6.9626,7.1931,7.1163,7.1739
2737,2006-11-16,55.7971,60.0899,58.2076,57.1512
2736,2014-07-16,41.5837,42.2559,41.7566,42.2559
2735,2016-03-22,40.8496,42.0017,41.7479,41.0059
2734,2015-06-22,40.9392,41.9181,41.7049,41.5982
2733,2008-02-29,11.9085,12.5039,11.9085,12.3022
2732,2012-02-07,8.5856,8.9986,8.8737,8.7969
2731,2010-06-23,9.0082,9.3827,9.2003,9.1715
2730,2015-11-30,39.8978,40.8811,40.1704,40.6474
2729,2015-06-30,38.7003,39.3545,38.7052,38.962
2728,2010-11-26,11.1498,11.5051,11.2362,11.3899
2727,2016-01-28,36.6654,38.7392,37.1328,38.5639
2726,2007-06-14,27.0822,27.8985,27.6584,27.5816
2725,2009-08-05,2.9387,3.198,3.1308,2.9579
2724,2013-09-06,15.9612,16.5182,16.1341,16.499
2723,2017-06-14,48.3455,49.2257,48.84,49.0872
2722,2018-05-08,42.2201,43.8957,42.8883,42.2201
2721,2017-04-20,43.9678,44.7769,44.6191,44.1158
2720,2013-03-22,16.1053,16.6047,16.1917,16.4222
2719,2017-04-13,42.7591,43.435,42.7739,43.3659
2718,2008-07-31,4.7058,5.1667,4.8594,4.8018
2717,2017-11-06,46.8498,47.6623,47.0777,47.0281
2716,2017-02-28,45.4183,46.099,45.7439,45.7044
2715,2008-06-13,2.7466,3.1116,2.7466,2.9675
2714,2007-12-04,18.3429,19.2072,18.8423,18.6983
2713,2012-05-07,10.2279,10.6888,10.66,10.2279
2712,2008-07-21,2.5258,2.8427,2.5834,2.7466
2711,2014-12-22,48.9561,50.0758,49.072,49.3229
2710,2013-12-16,25.3055,25.7049,25.5552,25.5745
2709,2010-05-25,6.6937,7.5773,7.5004,6.7994
2708,2007-03-19,44.4648,46.1166,45.9629,44.4648
2707,2010-03-22,6.5401,7.0875,6.9818,6.7994
2706,2007-11-02,24.2492,26.0546,24.8542,25.8914
2705,2010-08-03,9.8149,10.3143,10.2375,10.2759
2704,2014-08-11,35.9619,36.944,36.5588,36.3855
2703,2005-12-08,32.201,32.6331,32.3258,32.6043
2702,2014-11-25,41.6011,42.8945,42.6146,41.6784
2701,2013-08-22,15.2698,15.7211,15.6251,15.2794
2700,2014-09-26,33.7185,34.7776,34.5946,33.9399
2699,2008-10-30,8.2303,9.0562,8.9602,8.3263
2698,2007-06-18,25.7185,27.111,26.2083,26.7941
2697,2017-11-01,46.9389,47.7614,47.4047,47.5632
2696,2013-04-19,15.2217,15.5963,15.385,15.4618
2695,2011-02-23,7.8366,8.7297,8.1535,8.7297
2694,2017-01-31,43.0677,44.1487,43.5678,44.0995
2693,2016-12-07,45.8028,48.1806,47.9,45.8915
2692,2014-03-31,34.333,35.4086,35.1493,34.4194
2691,2008-09-10,5.9062,6.8474,6.4056,6.6745
2690,2008-06-19,2.8139,3.4093,3.3997,2.8811
2689,2009-05-28,2.3145,2.6026,2.4585,2.5354
2688,2014-05-09,36.4073,37.166,36.7435,36.4554
2687,2006-05-26,42.5921,44.8489,44.532,42.5921
2686,2015-12-01,40.2093,42.1565,42.1176,40.3748
2685,2014-04-21,33.4782,34.3714,34.2561,33.6895
2684,2006-08-07,41.1899,42.3616,41.3628,41.3724
2683,2008-10-31,8.7681,10.5544,9.7381,9.1426
2682,2011-06-06,8.1727,8.6048,8.2111,8.5568
2681,2006-05-02,43.2163,45.041,43.6005,43.3123
2680,2012-07-16,13.4355,13.9253,13.5315,13.8292
2679,2013-06-13,15.9804,16.3934,16.3358,16.1821
2678,2012-09-28,9.7477,10.0838,10.0454,9.9013
2677,2014-09-16,35.4419,36.5973,36.5684,35.6249
2676,2006-08-01,41.6701,44.1383,41.8142,43.7925
2675,2008-02-19,13.2434,13.8484,13.3586,13.8484
2674,2016-02-16,36.6417,37.8523,37.6961,37.2275
2673,2007-12-17,14.0981,15.289,14.1749,14.8088
2672,2016-07-18,35.015,35.5829,35.2793,35.2793
2671,2010-02-18,6.3864,6.5401,6.4632,6.4824
2670,2014-11-14,42.1465,42.992,42.4795,42.4698
2669,2010-09-08,9.0274,9.3155,9.1138,9.1907
2668,2016-01-27,38.4374,39.7907,38.6418,39.0897
2667,2018-04-27,42.1159,43.2651,43.1855,42.3397
2666,2012-08-17,9.5076,9.6901,9.6805,9.546
2665,2017-08-02,49.3443,50.61,49.8882,50.3233
2664,2016-06-03,29.7373,30.9416,30.1681,30.9318
2663,2015-05-27,40.3189,41.1427,40.9392,40.3674
2662,2016-04-07,37.0127,38.1257,37.452,37.7449
2661,2018-02-15,50.6883,51.6236,51.4147,51.1958
2660,2017-08-01,49.7632,51.4209,50.4914,50.5606
2659,2017-02-24,44.9743,45.6847,45.665,45.3887
2658,2016-06-29,26.3787,27.4803,27.1229,26.3787
2657,2015-08-24,33.1282,38.7628,36.5479,34.9741
2656,2005-12-28,34.9092,36.6378,35.9656,36.4938
2655,2010-05-10,6.396,6.6841,6.6745,6.6073
2654,2015-04-15,46.1065,47.122,46.1838,46.4257
2653,2012-07-25,10.5256,11.9949,10.708,11.6876
2652,2008-04-03,8.528,9.0946,8.8834,8.7489
2651,2014-11-21,41.7459,42.9428,41.8038,42.8366
2650,2018-04-11,45.1458,47.2255,45.1757,46.917
2649,2014-10-22,35.5671,36.7995,35.6634,36.6358
2648,2011-09-06,4.8018,4.9747,4.8402,4.8786
2647,2013-08-30,15.433,16.0669,15.5195,15.4618
2646,2018-06-20,41.2426,42.2301,41.9209,41.5418
2645,2012-01-04,4.773,4.9747,4.8306,4.8882
2644,2013-02-05,13.3106,13.6948,13.5315,13.5699
2643,2016-11-28,44.9561,46.1622,45.7832,45.921
2642,2014-04-03,35.495,36.9163,35.8599,36.2249
2641,2016-03-09,39.5609,40.7325,40.6641,39.7757
2640,2009-12-24,4.9651,5.186,5.1667,4.9939
2639,2011-02-28,8.1151,8.3744,8.2687,8.3263
2638,2010-12-08,9.9782,10.564,10.5352,10.199
2637,2014-10-23,35.4323,38.6867,37.0499,36.0389
