,Date,Low,High,Close,Open
2719,2008-11-24,124.8905,135.3929,129.1186,135.0469
2718,2010-10-12,269.7276,273.8403,271.5332,270.8962
2717,2006-01-11,235.3164,238.2906,236.5452,236.3646
2716,2012-08-23,336.5389,341.2935,339.4478,338.1789
2715,2008-02-28,234.4036,240.2867,238.431,235.9784
2714,2015-11-18,747.39,761.1,760.01,749.57
2713,2012-02-29,308.7029,313.7686,310.0822,310.2577
2712,2008-09-30,196.7674,213.1981,200.8801,198.6031
2711,2013-12-30,556.227,561.9848,556.4477,561.9045
2710,2009-01-05,157.9877,166.1328,164.5329,160.997
2709,2016-12-14,812.78,824.26,817.89,815.92
2708,2011-10-04,241.0421,252.4994,251.7271,245.7737
2707,2008-05-15,288.6962,292.3775,291.3995,290.3964
2706,2014-11-28,544.4801,549.6,549.08,547.0
2705,2013-08-12,442.19,444.8733,444.126,444.8231
2704,2006-02-22,182.4933,185.0462,183.3109,184.1434
2703,2005-08-18,137.9258,140.6843,140.4285,138.3822
2702,2010-06-08,239.5093,245.1768,243.1406,244.6803
2701,2013-08-09,446.3779,449.1465,446.5836,446.6588
2700,2016-06-20,705.41,715.87,706.13,710.31
2699,2018-04-06,1006.25,1036.0,1009.95,1023.1
2698,2015-11-25,766.53,773.0,769.26,771.69
2697,2008-04-18,263.1975,274.698,270.5401,268.3283
2696,2017-04-26,885.15,892.99,889.14,891.39
2695,2006-09-26,201.507,204.4712,204.0649,203.3778
2694,2017-02-06,814.29,822.39,821.62,820.92
2693,2005-07-08,147.4803,149.2106,148.5736,148.5837
2692,2013-11-20,511.7598,518.2799,512.7378,516.5696
2691,2016-07-20,754.05,760.64,757.08,754.05
2690,2008-04-10,231.6401,237.6657,235.2662,233.1999
2689,2017-12-26,1058.64,1068.86,1065.85,1068.64
2688,2006-07-28,191.456,195.3831,194.6609,191.5914
2687,2009-12-18,298.4212,300.3923,299.1334,298.9378
2686,2010-09-29,263.1679,267.2944,264.662,264.7422
2685,2009-11-03,264.968,269.5822,269.4768,265.8256
2684,2015-04-14,535.74,546.57,539.78,546.57
2683,2009-05-13,194.7763,198.8087,195.3731,197.6551
2682,2015-06-10,545.11,554.78,552.6,545.7
2681,2016-09-15,788.66,803.645,801.23,790.01
2680,2012-07-27,309.706,318.4831,318.4631,310.4032
2679,2014-05-23,554.17,565.0,563.8,558.13
2678,2008-10-14,179.0527,197.8608,181.9166,197.3743
2677,2007-08-03,252.2788,257.3946,252.2788,255.8147
2676,2007-03-29,228.2044,233.7215,231.1736,232.9942
2675,2014-03-20,599.5307,606.6778,600.4335,601.8328
2674,2006-03-02,181.6608,191.14,188.8078,182.7742
2673,2017-03-31,845.24,849.56,847.8,846.83
2672,2017-05-30,991.36,997.62,996.17,992.5
2671,2016-04-26,720.32,745.59,725.37,744.42
2670,2018-05-14,1104.8,1118.15,1106.6,1105.57
2669,2005-03-01,92.982,95.1688,93.3181,94.9381
2668,2018-05-03,1007.89,1030.69,1026.3,1025.37
2667,2011-07-27,303.3113,311.4364,304.5501,309.5455
2666,2005-08-16,142.1087,144.3406,143.2673,142.8811
2665,2016-09-14,787.53,796.33,790.46,787.53
2664,2011-07-28,302.4336,308.9437,306.4159,303.532
2663,2007-07-09,270.9664,275.2196,272.12,272.3407
2662,2009-07-02,204.0348,208.3482,204.8774,208.3482
2661,2008-06-10,274.2365,280.2752,277.943,275.5004
2660,2010-11-10,309.711,312.4645,312.4044,312.0031
2659,2017-03-24,829.1,844.0,835.14,842.0
2658,2013-06-03,428.8338,438.3381,435.1583,437.8516
2657,2007-02-20,233.0745,237.1069,236.7809,234.9603
2656,2005-09-22,155.5652,160.1042,156.1671,156.2273
2655,2006-03-21,170.065,176.3745,170.4863,175.5268
2654,2017-11-10,1041.22,1046.63,1044.15,1043.87
2653,2006-02-06,190.3676,195.5537,193.1462,193.2215
2652,2007-11-01,351.9765,357.965,352.6937,352.4831
2651,2009-03-12,157.3106,163.0032,162.2659,159.2616
2650,2008-02-22,249.5454,255.288,254.6862,251.8073
2649,2011-03-24,290.2961,295.106,294.3536,293.6214
2648,2014-06-18,551.58,561.4,560.66,552.8
2647,2014-11-17,544.44,555.19,546.64,555.19
2646,2008-12-02,131.6966,139.3201,137.9809,135.2826
2645,2007-03-09,225.7469,229.9097,227.1813,229.7091
2644,2018-08-30,1247.21,1269.49,1254.44,1263.4
2643,2006-10-12,212.6565,215.5052,214.3818,214.9435
2642,2011-04-15,265.8507,273.7199,266.1716,273.4892
2641,2015-03-12,555.53,561.84,561.17,558.48
2640,2005-05-18,117.1215,120.3565,119.9503,117.1667
2639,2004-08-27,53.0086,54.4782,53.2393,54.2174
2638,2010-06-22,243.617,249.0689,243.8778,245.7085
2637,2016-02-04,722.6001,745.24,730.03,744.59
2636,2006-01-27,215.1542,219.7885,217.4161,218.2838
2635,2017-04-04,847.51,853.0,852.57,848.0
2634,2007-10-12,310.0772,320.1884,319.6818,312.9561
2633,2015-01-12,490.91,500.28,497.06,499.24
2632,2007-09-28,282.9334,285.6568,284.5133,284.3778
2631,2016-08-09,804.06,813.33,807.48,804.49
2630,2005-03-29,89.3107,91.9238,90.063,90.8053
2629,2005-01-04,97.0396,101.7792,97.5511,100.9767
2628,2014-01-24,563.2387,578.5559,563.6549,577.287
2627,2017-04-21,857.73,862.44,858.95,860.62
2626,2018-07-11,1155.37,1180.44,1171.46,1155.62
2625,2010-07-20,231.0131,242.2428,241.5406,231.2288
2624,2008-03-11,212.9825,220.7565,220.6009,213.2884
2623,2006-02-07,182.235,192.4441,184.5296,192.1632
2622,2004-08-23,54.6938,56.9157,54.8694,55.5515
2621,2010-10-11,269.4167,273.1432,270.2542,270.0737
2620,2012-03-02,311.1204,312.9661,311.5868,311.963
2619,2014-10-15,528.422,543.915,540.73,542.08
2618,2010-08-24,226.1581,229.8947,226.3939,229.5586
2617,2009-02-20,168.0187,175.0002,173.7614,169.5484
2616,2014-08-27,580.9,589.37,583.0,587.81
2615,2006-01-20,197.9811,220.6963,200.3485,219.4274
2614,2010-03-08,281.3736,283.465,282.1108,283.2644
2613,2005-04-29,109.2472,111.4691,110.3406,111.2986
2612,2014-01-14,565.7915,577.282,576.4795,570.7368
2611,2010-07-15,242.0873,248.1159,247.7749,246.6263
2610,2009-11-10,281.8701,285.2706,284.2575,282.2362
2609,2005-10-26,173.631,178.5512,178.2703,173.6761
2608,2011-12-20,314.9673,316.8982,316.161,314.9723
2607,2006-11-06,236.8963,240.5726,239.2134,237.6185
2606,2007-08-09,258.1118,264.2256,258.1619,261.2063
2605,2009-06-19,207.9319,210.881,210.6954,209.7525
2604,2006-06-02,189.3094,194.1393,190.3075,194.0189
2603,2011-01-13,308.0309,310.7944,309.2998,309.4402
2602,2005-06-08,139.4304,147.0489,140.2128,146.8784
2601,2006-03-13,168.2444,173.5858,169.0518,170.386
2600,2013-09-16,443.805,449.8888,445.2545,449.4875
2599,2014-07-18,590.92,606.7,605.11,603.01
2598,2018-02-13,1046.92,1061.22,1054.14,1050.0
2597,2012-03-29,323.1475,329.3116,325.2089,327.7317
2596,2010-08-16,240.9949,245.6934,243.5468,242.5888
2595,2005-01-06,94.1506,98.2533,94.5669,97.9273
2594,2006-08-28,188.0806,191.0648,191.0648,188.3865
2593,2012-09-20,361.7266,366.8223,365.1856,363.3566
2592,2007-05-18,235.6023,237.0818,235.8882,236.7458
2591,2012-06-19,287.4474,293.0446,291.6653,287.6831
2590,2010-11-05,311.5166,313.7134,313.5078,312.5548
2589,2006-09-28,200.8901,204.1201,202.4148,202.6656
2588,2017-04-28,923.22,935.9,924.52,929.0
2587,2016-06-23,700.25,714.88,714.87,710.55
2586,2013-12-24,555.7656,559.3466,557.6414,559.2112
2585,2007-11-08,339.6384,368.5828,347.9942,368.4373
2584,2010-05-11,254.8968,260.7449,255.3131,258.6334
2583,2005-07-19,151.3673,155.6555,155.4298,151.598
2582,2007-09-05,261.9336,265.5598,264.7172,262.5103
2581,2011-12-12,311.1054,314.0595,313.6632,311.9028
2580,2006-11-10,235.8731,238.095,237.5082,237.6235
2579,2012-09-19,359.3142,365.408,364.8763,359.8609
2578,2017-01-30,821.03,837.23,823.83,837.06
2577,2008-02-12,257.3093,266.1215,259.8471,262.5053
2576,2013-06-26,436.6329,440.3593,438.1776,438.2278
2575,2015-05-19,547.12,553.4,549.28,548.0
2574,2012-02-27,303.4668,307.1281,305.5984,304.2341
2573,2016-06-15,731.31,737.15,732.19,734.92
2572,2012-01-25,284.0669,290.251,285.6267,289.6491
2571,2015-03-19,562.12,566.96,563.67,564.52
2570,2004-11-09,82.8909,87.8713,84.6112,87.3195
2569,2013-12-31,554.8427,562.2356,562.0901,557.842
2568,2005-12-09,204.9125,208.5337,205.2335,208.1425
2567,2009-10-05,242.4183,246.9774,245.0163,244.58
2566,2011-02-07,305.5482,310.1524,308.0986,306.0247
2565,2004-10-14,69.4945,71.4104,71.2198,70.7283
2564,2018-03-19,1088.92,1119.37,1100.07,1117.76
2563,2010-07-29,240.4071,245.1969,243.2459,243.7274
2562,2006-01-05,221.4335,226.4741,226.3186,223.6905
2561,2006-08-14,184.9058,188.1458,185.287,186.3252
2560,2010-03-12,290.4767,295.0483,290.6673,294.9806
2559,2010-06-29,226.2584,232.9942,227.8333,232.4375
2558,2004-10-25,86.5421,97.516,93.9901,88.4129
2557,2007-06-06,258.4277,261.1963,259.9274,259.175
2556,2004-12-20,91.2166,94.5218,92.7965,91.2818
2555,2016-11-15,765.22,780.2376,775.16,765.47
2554,2007-04-09,233.5158,237.2323,234.8299,237.2223
2553,2008-04-24,270.8461,278.1035,272.3608,276.4985
